	room	message_count	num_of_players	onboarding_success_rate	final_success_rate	onboarding_types	onboarding_types_fine	game_types	final_agreement	most_common_tokens	onboarding_success_rate_coarse	final_success_rate_coarse	deli_correct	moderator_messages	submits_per_user	performance_gain	unique_tokens_count	tokens_count	submits_per_user	message_entropy	best_onboarding_score
cb0c8b67-3011-4616-9b2d-8131cff9d254	cb0c8b67-3011-4616-9b2d-8131cff9d254	46	5	0.5	0.5	Counter({'OTHER_ERROR': 2, 'ALL_CHECKED': 2, 'BIASED + ODDS': 1})	Counter({'UX23': 2, 'X3': 1, 'X': 1, 'U23': 1})	Counter({'ALL_CHECKED': 5})	1.0	[('pick', 6), ('picked', 6), ('that', 6), ('cards', 4), ('wrong', 4)]	0.0	0.0	0	0	1.0	0.0	106	303	1.0	0.9947242617831487	0.75
a3274a5a-837e-4f04-8821-ad5db9d29031	a3274a5a-837e-4f04-8821-ad5db9d29031	18	2	0.5	0.25	Counter({'OTHER_ERROR': 2})	Counter({'U': 1, '4': 1})	Counter({'OTHER_ERROR': 2})	1.0	[('card', 3), ('have', 3), ('with', 3), ('chose', 2), ('should', 2)]	0.0	0.0	0	0	1.0	-0.25	34	101	1.0	0.9910760598382222	0.75
4324dd3f-6ddf-4919-ad12-90d9dbe089be	4324dd3f-6ddf-4919-ad12-90d9dbe089be	18	4	0.625	0.875	Counter({'OTHER_ERROR': 2, 'CORRECT': 1, 'BIASED': 1})	Counter({'5A': 1, '2A': 1, '2': 1, 'A': 1})	Counter({'CORRECT': 3, 'BIASED': 1})	0.75	[('cards', 4), ('vowel', 4), ('even', 4), ('have', 4), ('opposite', 3)]	0.25	0.75	0	0	1.25	0.25	53	174	1.25	0.977342973473178	1.0
79639dfb-c569-4526-9c69-b97b453fd789	79639dfb-c569-4526-9c69-b97b453fd789	11	2	0.5	0.5	Counter({'OTHER_ERROR': 1, 'BIASED': 1})	Counter({'3N': 1, 'E2': 1})	Counter({'OTHER_ERROR': 2})	1.0	[('hello', 2), ('even', 2), ('vowel', 2), ('cards', 2), ('flip', 2)]	0.0	0.0	0	0	1.0	0.0	35	77	1.0	0.9940302114769565	0.5
7f921daa-ef88-4cb1-955c-1fe452701494	7f921daa-ef88-4cb1-955c-1fe452701494	8	2	0.375	0.5	Counter({'ALL_CHECKED': 1, 'OTHER_ERROR': 1})	Counter({'AK65': 1, '6': 1})	Counter({'ALL_CHECKED': 2})	1.0	[('over', 4), ('them', 4), ('just', 4), ('flipping', 4), ('with', 4)]	0.0	0.0	0	0	1.0	0.125	53	132	1.0	1.0	0.5
b061eb27-c06a-4d28-90ce-86774ce3e532	b061eb27-c06a-4d28-90ce-86774ce3e532	31	3	0.5833333333333334	0.75	Counter({'BIASED': 1, 'ALL_CHECKED': 1, 'OTHER_ERROR': 1})	Counter({'8U': 1, '8V9U': 1, 'U': 1})	Counter({'ALL_CHECKED': 1, 'CORRECT': 1, 'OTHER_ERROR': 1})	0.3333333333333333	[('cards', 6), ('rule', 6), ('have', 5), ('that', 5), ('with', 5)]	0.0	0.3333333333333333	1	0	1.0	0.16666666666666663	98	292	1.0	0.9934483466567301	0.75
ad8c0cf5-a0fe-42a3-aae0-fd52c73df3e6	ad8c0cf5-a0fe-42a3-aae0-fd52c73df3e6	40	5	0.75	1.0	Counter({'OTHER_ERROR': 3, 'CORRECT': 2})	Counter({'E9': 2, '9C': 1, 'E': 1, 'EC': 1})	Counter({'CORRECT': 5})	1.0	[('need', 8), ('vowel', 6), ('have', 6), ('what', 5), ('other', 5)]	0.4	1.0	0	0	1.0	0.25	130	442	1.0	0.872383671446038	1.0
bc2e937e-928e-4e12-b77a-f23acc1f787a	bc2e937e-928e-4e12-b77a-f23acc1f787a	23	4	0.625	0.5625	Counter({'OTHER_ERROR': 4})	Counter({'A': 2, '4': 1, '9': 1})	Counter({'OTHER_ERROR': 3, 'BIASED': 1})	0.5	[('card', 4), ('choose', 3), ('number', 3), ('very', 3), ('lucky', 3)]	0.0	0.0	0	0	1.25	-0.0625	28	94	1.25	0.9565831515652945	0.75
b0603110-fa86-47d6-bf5c-f3260d143c57	b0603110-fa86-47d6-bf5c-f3260d143c57	17	2	0.5	0.875	Counter({'BIASED + ODDS': 1, 'OTHER_ERROR': 1})	Counter({'E89': 1, '89M': 1})	Counter({'BIASED + ODDS': 1, 'CORRECT': 1})	0.5	[('think', 3), ('have', 3), ('that', 3), ('need', 2), ('well', 2)]	0.0	0.5	1	0	1.0	0.375	46	135	1.0	0.9975025463691153	0.75
d9b1f598-4423-4d1f-b78f-0feabddb3f81	d9b1f598-4423-4d1f-b78f-0feabddb3f81	17	3	0.5833333333333334	0.5	Counter({'NONE_CHECKED': 2, 'OTHER_ERROR': 1})	Counter({'': 2, 'U': 1})	Counter({'BIASED': 3})	1.0	[('other', 6), ('even', 4), ('number', 4), ('vowel', 3), ('side', 3)]	0.0	0.0	0	0	2.6666666666666665	-0.08333333333333337	34	126	2.6666666666666665	0.936084710977641	0.75
6376210d-7fb0-4f4c-a057-8ccc72a5e672	6376210d-7fb0-4f4c-a057-8ccc72a5e672	59	5	0.5	0.6	Counter({'OTHER_ERROR': 4, 'BIASED': 1})	Counter({'87W': 1, 'E8': 1, '7W': 1, '7': 1, 'EW': 1})	Counter({'OTHER_ERROR': 5})	0.6	[('think', 11), ('with', 9), ('that', 8), ('even', 6), ('rule', 5)]	0.0	0.0	0	0	1.0	0.09999999999999998	151	509	1.0	0.920724462621062	0.75
1b5d065a-0518-4ac6-9f1e-7ff46107e079	1b5d065a-0518-4ac6-9f1e-7ff46107e079	18	3	0.5	1.0	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	Counter({'U6': 2, 'K9': 1})	Counter({'CORRECT': 3})	1.0	[('think', 8), ('need', 6), ('that', 5), ('with', 5), ('because', 3)]	0.0	1.0	1	0	1.6666666666666667	0.5	53	204	1.6666666666666667	0.8929352898779304	0.5
aa1d40ba-5ada-4972-85a7-31bb0c4e9309	aa1d40ba-5ada-4972-85a7-31bb0c4e9309	18	3	0.75	0.5	Counter({'BIASED': 1, 'OTHER_ERROR': 1, 'CORRECT': 1})	Counter({'8E': 1, 'E': 1, '3E': 1})	Counter({'BIASED': 3})	1.0	[('think', 8), ('rule', 8), ('cards', 5), ('that', 5), ('with', 5)]	0.3333333333333333	0.0	0	0	2.6666666666666665	-0.25	52	207	2.6666666666666665	0.9758159039662211	1.0
7db016ee-7a8e-47b0-818a-78e657ec2377	7db016ee-7a8e-47b0-818a-78e657ec2377	24	2	0.625	0.75	Counter({'BIASED + ODDS': 1, 'OTHER_ERROR': 1})	Counter({'8U9': 1, 'US': 1})	Counter({'CORRECT': 1, 'ALL_CHECKED': 1})	0.5	[('think', 5), ('what', 2), ('correct', 2), ('hello', 2), ('thought', 2)]	0.0	0.5	1	0	1.0	0.125	54	137	1.0	1.0	0.75
6663c4c8-563e-4b26-967e-2c72e8f00b70	6663c4c8-563e-4b26-967e-2c72e8f00b70	35	3	0.5833333333333334	0.5	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	Counter({'4E': 2, '3': 1})	Counter({'BIASED': 3})	1.0	[('that', 7), ('what', 6), ('its', 6), ('just', 6), ('think', 6)]	0.0	0.0	0	0	1.6666666666666667	-0.08333333333333337	105	423	1.6666666666666667	0.975529530533018	0.75
2cddf5d7-dfe4-4913-a02d-0c7424e46ce9	2cddf5d7-dfe4-4913-a02d-0c7424e46ce9	47	4	0.5	0.25	Counter({'OTHER_ERROR': 3, 'ALL_CHECKED': 1})	Counter({'BE': 2, '38': 1, 'B38E': 1})	Counter({'OTHER_ERROR': 4})	1.0	[('select', 6), ('that', 5), ('same', 5), ('have', 5), ('only', 4)]	0.0	0.0	0	0	1.0	-0.25	65	242	1.0	0.9101469821003995	0.5
04edccd6-25d7-47dc-b73f-5bce9d77025b	04edccd6-25d7-47dc-b73f-5bce9d77025b	30	3	0.75	0.75	Counter({'OTHER_ERROR': 1, 'BIASED': 1, 'CORRECT': 1})	Counter({'U': 1, '2U': 1, '3U': 1})	Counter({'OTHER_ERROR': 3})	1.0	[('rule', 12), ('only', 7), ('vowel', 7), ('would', 7), ('other', 6)]	0.3333333333333333	0.0	0	0	1.6666666666666667	0.0	109	380	1.6666666666666667	0.9576983409673654	1.0
659aa4d7-553d-4d27-ac22-b1ea5d87e7fb	659aa4d7-553d-4d27-ac22-b1ea5d87e7fb	18	3	0.5	0.5	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	Counter({'A6': 2, '3W': 1})	Counter({'BIASED': 3})	1.0	[('even', 5), ('vowel', 5), ('other', 4), ('side', 4), ('that', 4)]	0.0	0.0	0	0	1.0	0.0	50	171	1.0	0.920619835714305	0.5
c5fdc451-5d29-4aef-a210-b2896fa6354b	c5fdc451-5d29-4aef-a210-b2896fa6354b	52	2	0.625	0.5	Counter({'BIASED': 1, 'OTHER_ERROR': 1})	Counter({'6E': 1, 'E': 1})	Counter({'BIASED': 2})	1.0	[('have', 10), ('that', 9), ('number', 8), ('even', 7), ('rule', 7)]	0.0	0.0	0	0	2.0	-0.125	122	487	2.0	0.9957274520849256	0.75
7df21e35-5524-411c-9f93-2a9b4d1c1910	7df21e35-5524-411c-9f93-2a9b4d1c1910	16	2	0.5	0.5	Counter({'BIASED': 2})	Counter({'U6': 2})	Counter({'BIASED': 2})	1.0	[('what', 3), ('there', 2), ('need', 2), ('pick', 2), ('submit', 2)]	0.0	0.0	0	0	1.0	0.0	43	101	1.0	0.9886994082884974	0.5
e1ba5343-2071-4347-bf7d-7de00171b715	e1ba5343-2071-4347-bf7d-7de00171b715	34	4	0.625	0.5	Counter({'OTHER_ERROR': 2, 'BIASED': 2})	Counter({'E': 2, 'E6': 2})	Counter({'BIASED': 4})	1.0	[('agree', 4), ('decision', 3), ('there', 3), ('this', 3), ('turn', 2)]	0.0	0.0	0	0	1.25	-0.125	47	129	1.25	0.9835424820616696	0.75
953336d9-8aa7-4e91-85c4-1ed9de8205ae	953336d9-8aa7-4e91-85c4-1ed9de8205ae	46	4	0.5625	0.75	Counter({'OTHER_ERROR': 3, 'BIASED': 1})	Counter({'A': 1, 'A2': 1, '52': 1, '5M': 1})	Counter({'OTHER_ERROR': 3, 'CORRECT': 1})	0.5	[('with', 7), ('think', 5), ('answer', 5), ('even', 5), ('number', 5)]	0.0	0.25	1	0	2.25	0.1875	112	407	2.25	0.9229239006049765	0.75
5b63c8dc-81e8-46e8-98bd-59d68cde4088	5b63c8dc-81e8-46e8-98bd-59d68cde4088	9	2	0.625	0.75	Counter({'OTHER_ERROR': 1, 'NONE_CHECKED': 1})	Counter({'E': 1, '': 1})	Counter({'OTHER_ERROR': 2})	1.0	[('with', 4), ('cards', 3), ('have', 3), ('even', 3), ('vowel', 3)]	0.0	0.0	0	0	1.0	0.125	48	125	1.0	0.9910760598382222	0.75
c9ebd298-aba2-4cf0-a368-a897cfd872ac	c9ebd298-aba2-4cf0-a368-a897cfd872ac	16	4	0.625	0.875	Counter({'BIASED + ODDS': 1, 'NONE_CHECKED': 1, 'BIASED + CONST': 1, 'CORRECT': 1})	Counter({'7E2': 1, '': 1, 'LE2': 1, '7E': 1})	Counter({'CORRECT': 3, 'OTHER_ERROR': 1})	0.75	[('have', 7), ('that', 5), ('even', 5), ('rule', 4), ('check', 4)]	0.25	0.75	0	0	1.25	0.25	51	190	1.25	0.9618974703476995	1.0
457efe61-6ea3-41ad-9b96-e996c3e2ff13	457efe61-6ea3-41ad-9b96-e996c3e2ff13	19	3	0.8333333333333334	0.8333333333333334	Counter({'OTHER_ERROR': 2, 'CORRECT': 1})	Counter({'A': 1, '5': 1, 'A5': 1})	Counter({'CORRECT': 2, 'ALL_CHECKED': 1})	0.6666666666666666	[('even', 4), ('number', 4), ('with', 3), ('test', 3), ('cards', 3)]	0.3333333333333333	0.6666666666666666	0	0	1.0	0.0	71	182	1.0	0.9826301639446196	1.0
6a19b10b-ca0d-41da-9706-c8a6445204a7	6a19b10b-ca0d-41da-9706-c8a6445204a7	39	5	0.6	1.0	Counter({'BIASED': 2, 'OTHER_ERROR': 2, 'ALL_CHECKED': 1})	Counter({'E4': 2, 'E': 2, 'E4M9': 1})	Counter({'CORRECT': 5})	1.0	[('vowel', 8), ('have', 8), ('turn', 7), ('even', 7), ('think', 6)]	0.0	1.0	1	0	1.4	0.4	77	290	1.4	0.93111332105417	0.75
3383505a-8f39-496a-bc99-71003ed1cc1f	3383505a-8f39-496a-bc99-71003ed1cc1f	27	3	0.5833333333333334	0.5	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	Counter({'E': 1, 'EW': 1, 'E8': 1})	Counter({'BIASED': 3})	1.0	[('with', 5), ('only', 4), ('what', 4), ('have', 4), ('turned', 4)]	0.0	0.0	0	0	1.0	-0.08333333333333337	58	185	1.0	0.9720795189108106	0.75
28a79969-cd41-4347-8c7b-a96231768a2a	28a79969-cd41-4347-8c7b-a96231768a2a	28	4	0.625	1.0	Counter({'OTHER_ERROR': 2, 'CORRECT': 1, 'BIASED': 1})	Counter({'9E': 1, '4': 1, '4E': 1, 'E': 1})	Counter({'CORRECT': 4})	1.0	[('that', 7), ('rule', 6), ('agree', 5), ('solution', 4), ('could', 4)]	0.25	1.0	0	0	1.25	0.375	105	336	1.25	0.9089411706821323	1.0
3eac577b-e5ef-4bb0-882b-2e7a7612e976	3eac577b-e5ef-4bb0-882b-2e7a7612e976	18	2	0.5	0.5	Counter({'BIASED': 2})	Counter({'E4': 2})	Counter({'BIASED': 2})	1.0	[('what', 4), ('thats', 3), ('there', 2), ('gonna', 2), ('think', 2)]	0.0	0.0	0	0	1.0	0.0	39	96	1.0	0.9640787648082292	0.5
17f99c99-8d93-4102-9767-9b0a5d26f2d8	17f99c99-8d93-4102-9767-9b0a5d26f2d8	57	4	0.8125	1.0	Counter({'OTHER_ERROR': 3, 'CORRECT': 1})	Counter({'E': 3, '7E': 1})	Counter({'CORRECT': 4})	1.0	[('flip', 11), ('that', 10), ('leave', 9), ('side', 8), ('rule', 8)]	0.25	1.0	0	0	1.25	0.1875	111	479	1.25	0.9413189863648637	1.0
be75e948-124c-464d-ac62-342f3835d4d2	be75e948-124c-464d-ac62-342f3835d4d2	23	4	0.625	0.75	Counter({'BIASED': 2, 'OTHER_ERROR': 1, 'BIASED + ODDS': 1})	Counter({'8U': 2, 'U': 1, '83U': 1})	Counter({'BIASED + ODDS': 4})	1.0	[('that', 8), ('rule', 5), ('cards', 4), ('vowel', 4), ('right', 3)]	0.0	0.0	0	0	1.25	0.125	66	219	1.25	0.9810720783927833	0.75
e7ea4ae4-5b1f-4ba2-b46e-57313c89f3d6	e7ea4ae4-5b1f-4ba2-b46e-57313c89f3d6	22	2	0.75	0.5	Counter({'OTHER_ERROR': 1, 'CORRECT': 1})	Counter({'7R': 1, 'E7': 1})	Counter({'BIASED': 2})	1.0	[('even', 6), ('vowel', 5), ('number', 5), ('rule', 5), ('think', 3)]	0.5	0.0	0	0	1.0	-0.25	78	231	1.0	1.0	1.0
9e1cd22c-ea95-41b3-baea-4ff6be7295d6	9e1cd22c-ea95-41b3-baea-4ff6be7295d6	33	4	0.625	0.75	Counter({'BIASED': 2, 'BIASED + ODDS': 1, 'OTHER_ERROR': 1})	Counter({'4E': 2, '4E5': 1, 'E': 1})	Counter({'BIASED + ODDS': 3, 'OTHER_ERROR': 1})	0.75	[('that', 6), ('need', 6), ('think', 5), ('right', 5), ('picked', 4)]	0.0	0.0	0	0	1.0	0.125	96	320	1.0	0.9911125919419406	0.75
aeadd342-b680-4ddd-9667-b5f0663b3dd3	aeadd342-b680-4ddd-9667-b5f0663b3dd3	21	3	0.5	1.0	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	Counter({'8N5': 1, 'E': 1, '8E': 1})	Counter({'CORRECT': 3})	1.0	[('even', 4), ('vowel', 3), ('only', 3), ('right', 3), ('rule', 3)]	0.0	1.0	1	0	1.6666666666666667	0.5	55	169	1.6666666666666667	0.9821410328348752	0.75
a35fa104-2a39-4d6b-b2d3-9faf29b556f9	a35fa104-2a39-4d6b-b2d3-9faf29b556f9	8	2	0.375	0.375	Counter({'BIASED': 1, 'OTHER_ERROR': 1})	Counter({'4A': 1, 'T': 1})	Counter({'BIASED': 1, 'OTHER_ERROR': 1})	0.5	[('even', 4), ('number', 4), ('think', 3), ('have', 3), ('cards', 2)]	0.0	0.0	0	0	1.0	0.0	32	98	1.0	0.8112781244591328	0.5
6dff961d-30ce-4f49-a911-fb19e9e334f7	6dff961d-30ce-4f49-a911-fb19e9e334f7	44	3	0.5	0.5	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	Counter({'4A': 2, '49': 1})	Counter({'ALL_CHECKED': 3})	1.0	[('with', 7), ('other', 7), ('that', 7), ('side', 6), ('have', 5)]	0.0	0.0	0	0	1.0	0.0	106	336	1.0	0.987029693781109	0.5
e6f8b093-31ba-4acc-8487-c6c8ecde57e9	e6f8b093-31ba-4acc-8487-c6c8ecde57e9	12	2	0.5	0.75	Counter({'BIASED': 1, 'OTHER_ERROR': 1})	Counter({'E4': 1, 'M9': 1})	Counter({'BIASED + ODDS': 2})	1.0	[('vowel', 5), ('have', 5), ('other', 5), ('side', 5), ('even', 4)]	0.0	0.0	0	0	1.5	0.25	45	166	1.5	0.9798687566511527	0.5
0884e8f0-ca8f-413a-9455-f166a0ad67d8	0884e8f0-ca8f-413a-9455-f166a0ad67d8	21	2	0.5	1.0	Counter({'BIASED': 2})	Counter({'4U': 2})	Counter({'CORRECT': 2})	1.0	[('that', 5), ('even', 4), ('yeah', 3), ('number', 3), ('makes', 2)]	0.0	1.0	1	0	1.0	0.5	61	174	1.0	0.9852281360342516	0.5
c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	34	4	0.75	0.875	Counter({'CORRECT': 2, 'BIASED': 2})	Counter({'9E': 2, '2E': 2})	Counter({'CORRECT': 2, 'OTHER_ERROR': 2})	0.5	[('vowel', 16), ('rule', 12), ('even', 10), ('doesnt', 10), ('that', 8)]	0.5	0.5	0	0	1.75	0.125	104	463	1.75	0.9865837481722648	1.0
fc842039-bdd8-49a0-ab8d-15b9f8fd608f	fc842039-bdd8-49a0-ab8d-15b9f8fd608f	19	2	0.75	0.75	Counter({'BIASED': 1, 'CORRECT': 1})	Counter({'6A': 1, '3A': 1})	Counter({'BIASED': 1, 'CORRECT': 1})	0.5	[('chose', 4), ('would', 4), ('your', 4), ('mind', 3), ('like', 3)]	0.5	0.5	0	0	1.0	0.0	47	137	1.0	0.9980008838722996	1.0
ba5efeec-f73e-4c91-b580-9893aaf3ae87	ba5efeec-f73e-4c91-b580-9893aaf3ae87	31	2	0.625	0.875	Counter({'CORRECT': 1, 'OTHER_ERROR': 1})	Counter({'5A': 1, 'X': 1})	Counter({'CORRECT': 1, 'OTHER_ERROR': 1})	0.5	[('home', 5), ('though', 4), ('that', 4), ('need', 4), ('from', 4)]	0.5	0.5	0	0	1.0	0.25	110	285	1.0	0.8238116333123173	1.0
5f6e387f-c4c4-4043-a131-6bc9d07b8d27	5f6e387f-c4c4-4043-a131-6bc9d07b8d27	18	5	0.55	0.75	Counter({'OTHER_ERROR': 5})	Counter({'A': 2, 'AM': 1, '7M': 1, '6': 1})	Counter({'OTHER_ERROR': 5})	1.0	[('other', 5), ('think', 5), ('side', 4), ('with', 3), ('vowel', 3)]	0.0	0.0	0	0	1.0	0.19999999999999996	55	176	1.0	0.8984122363247571	0.75
513c227d-c2c2-4eb6-8730-feb1d513cbc1	513c227d-c2c2-4eb6-8730-feb1d513cbc1	52	3	0.9166666666666666	0.9166666666666666	Counter({'CORRECT': 2, 'OTHER_ERROR': 1})	Counter({'U3': 2, 'U': 1})	Counter({'CORRECT': 2, 'OTHER_ERROR': 1})	0.6666666666666666	[('vowel', 12), ('that', 10), ('number', 9), ('rule', 9), ('have', 8)]	0.6666666666666666	0.6666666666666666	0	0	1.0	0.0	91	485	1.0	0.9955371862169331	1.0
96cefb42-2fe4-4f7f-9790-77369e048a74	96cefb42-2fe4-4f7f-9790-77369e048a74	26	3	0.5	0.5833333333333334	Counter({'OTHER_ERROR': 2, 'ALL_CHECKED': 1})	Counter({'E7T4': 1, 'E': 1, '7T4': 1})	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	0.6666666666666666	[('have', 8), ('need', 7), ('would', 6), ('turn', 6), ('other', 6)]	0.0	0.0	0	0	1.3333333333333333	0.08333333333333337	66	285	1.3333333333333333	0.945046791555596	0.75
f632ed63-b2e1-4b0f-b57b-f042bbc0df4f	f632ed63-b2e1-4b0f-b57b-f042bbc0df4f	29	3	0.5	0.6666666666666666	Counter({'OTHER_ERROR': 2, 'BIASED + ODDS': 1})	Counter({'P38': 1, 'P3': 1, '3A8': 1})	Counter({'BIASED + ODDS': 2, 'OTHER_ERROR': 1})	0.6666666666666666	[('have', 18), ('number', 13), ('vowel', 6), ('other', 6), ('side', 6)]	0.0	0.0	0	0	1.3333333333333333	0.16666666666666663	102	419	1.3333333333333333	0.908455791164699	0.75
b5e79264-a38b-49c4-a2ba-9d5e42c120a8	b5e79264-a38b-49c4-a2ba-9d5e42c120a8	14	2	0.625	0.75	Counter({'OTHER_ERROR': 1, 'BIASED': 1})	Counter({'A': 1, '8A': 1})	Counter({'OTHER_ERROR': 2})	1.0	[('that', 6), ('well', 3), ('what', 3), ('about', 3), ('selected', 2)]	0.0	0.0	0	0	1.0	0.125	69	179	1.0	1.0	0.75
c4f9a856-178b-4776-8b6f-9441f61a6448	c4f9a856-178b-4776-8b6f-9441f61a6448	45	3	0.5	1.0	Counter({'BIASED + CONST': 1, 'BIASED + ODDS': 1, 'ALL_CHECKED': 1})	Counter({'6ER': 1, '6E1': 1, '6ER1': 1})	Counter({'CORRECT': 3})	1.0	[('need', 8), ('that', 7), ('check', 6), ('dont', 6), ('even', 5)]	0.0	1.0	1	0	1.0	0.5	86	348	1.0	0.9251490237038597	0.75
3748d79e-9c4b-48fd-8d76-a9f941cd03f0	3748d79e-9c4b-48fd-8d76-a9f941cd03f0	12	3	0.75	1.0	Counter({'OTHER_ERROR': 2, 'CORRECT': 1})	Counter({'3U': 1, 'Z3': 1, 'U': 1})	Counter({'CORRECT': 3})	1.0	[('have', 3), ('dont', 3), ('vowel', 3), ('even', 3), ('test', 2)]	0.3333333333333333	1.0	0	0	1.0	0.25	40	115	1.0	1.0	1.0
50d1da8e-3be6-4794-9320-207a6d2013b9	50d1da8e-3be6-4794-9320-207a6d2013b9	33	4	0.625	0.875	Counter({'BIASED': 2, 'OTHER_ERROR': 1, 'BIASED + ODDS': 1})	Counter({'8A': 2, 'A': 1, '78A': 1})	Counter({'CORRECT': 3, 'BIASED': 1})	0.75	[('think', 4), ('then', 3), ('answer', 3), ('have', 3), ('agree', 3)]	0.0	0.75	1	0	1.75	0.25	66	213	1.75	0.959888001634198	0.75
e6c1ec76-db15-4027-9a3b-3a2227048808	e6c1ec76-db15-4027-9a3b-3a2227048808	24	3	0.3333333333333333	0.4166666666666667	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	Counter({'2': 2, '2A': 1})	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	0.6666666666666666	[('flip', 9), ('need', 6), ('number', 5), ('side', 4), ('even', 4)]	0.0	0.0	0	0	1.0	0.08333333333333337	58	222	1.0	0.9680589902708632	0.5
e51ef2d9-ff74-4587-b1cf-7c2a3b8dbf3b	e51ef2d9-ff74-4587-b1cf-7c2a3b8dbf3b	37	5	0.65	0.8	Counter({'BIASED': 3, 'CORRECT': 1, 'OTHER_ERROR': 1})	Counter({'U4': 3, 'U9': 1, 'U': 1})	Counter({'BIASED + ODDS': 4, 'CORRECT': 1})	0.8	[('need', 5), ('disprove', 4), ('think', 3), ('what', 3), ('rule', 3)]	0.2	0.2	0	0	1.0	0.15000000000000002	77	254	1.0	0.9782135923664639	1.0
93399625-38c9-4bbb-8a20-1d7c94d3f97a	93399625-38c9-4bbb-8a20-1d7c94d3f97a	40	5	0.55	0.95	Counter({'BIASED': 3, 'OTHER_ERROR': 1, 'CORRECT': 1})	Counter({'8U': 3, 'L': 1, '3U': 1})	Counter({'CORRECT': 4, 'OTHER_ERROR': 1})	0.8	[('even', 10), ('vowel', 8), ('rule', 7), ('only', 7), ('side', 7)]	0.2	0.8	0	0	1.8	0.3999999999999999	102	393	1.8	0.9675944864817134	1.0
96e43ae2-2b3b-4080-94b9-7d0795c89139	96e43ae2-2b3b-4080-94b9-7d0795c89139	11	2	0.625	0.25	Counter({'OTHER_ERROR': 1, 'BIASED': 1})	Counter({'E': 1, '4E': 1})	Counter({'OTHER_ERROR': 2})	0.5	[('with', 7), ('even', 5), ('number', 4), ('know', 3), ('other', 3)]	0.0	0.0	0	0	1.0	-0.375	55	158	1.0	0.9940302114769565	0.75
98055508-3dde-4fd4-95a2-38b9582c0288	98055508-3dde-4fd4-95a2-38b9582c0288	28	2	0.375	0.5	Counter({'BIASED': 1, 'OTHER_ERROR': 1})	Counter({'I8': 1, 'W': 1})	Counter({'BIASED': 2})	1.0	[('with', 4), ('have', 3), ('both', 3), ('what', 3), ('same', 2)]	0.0	0.0	0	0	1.0	0.125	56	140	1.0	1.0	0.5
6f527c6e-432f-418d-a0d6-cbabcdff4cc9	6f527c6e-432f-418d-a0d6-cbabcdff4cc9	10	2	0.5	0.5	Counter({'OTHER_ERROR': 2})	Counter({'U': 1, '6': 1})	Counter({'OTHER_ERROR': 2})	0.5	[('think', 4), ('what', 3), ('choice', 3), ('your', 1), ('please', 1)]	0.0	0.0	0	0	1.0	0.0	18	51	1.0	0.9709505944546686	0.75
729d4e04-95cd-430c-b7ad-1bf836596c12	729d4e04-95cd-430c-b7ad-1bf836596c12	25	4	0.4375	0.875	Counter({'BIASED': 3, 'OTHER_ERROR': 1})	Counter({'8E': 3, '8': 1})	Counter({'CORRECT': 3, 'BIASED': 1})	0.75	[('with', 3), ('that', 3), ('vowel', 3), ('over', 3), ('hello', 2)]	0.0	0.75	1	0	1.25	0.4375	57	171	1.25	0.9513415946277461	0.5
7844b92e-c96d-4929-ae73-f224a7e4925f	7844b92e-c96d-4929-ae73-f224a7e4925f	60	5	0.5	0.95	Counter({'BIASED': 4, 'OTHER_ERROR': 1})	Counter({'4E': 4, '7B': 1})	Counter({'CORRECT': 4, 'BIASED + ODDS': 1})	0.8	[('rule', 14), ('vowel', 10), ('then', 9), ('have', 7), ('other', 7)]	0.0	0.8	1	0	1.0	0.44999999999999996	106	493	1.0	0.9094563833319179	0.5
15295929-9497-4e84-8827-ae258aa691fa	15295929-9497-4e84-8827-ae258aa691fa	20	4	0.5625	0.5	Counter({'BIASED': 2, 'OTHER_ERROR': 2})	Counter({'2A': 2, 'A': 1, 'S9': 1})	Counter({'BIASED': 4})	1.0	[('with', 5), ('that', 4), ('would', 4), ('picked', 3), ('rule', 3)]	0.0	0.0	0	0	1.0	-0.0625	40	130	1.0	0.9854752972273344	0.75
c421b78e-14e0-44db-818c-44688fa0fa52	c421b78e-14e0-44db-818c-44688fa0fa52	10	2	0.625	0.75	Counter({'OTHER_ERROR': 1, 'BIASED': 1})	Counter({'E': 1, 'E6': 1})	Counter({'OTHER_ERROR': 2})	1.0	[('chose', 1), ('think', 1), ('just', 1), ('because', 1), ('dont', 1)]	0.0	0.0	0	0	1.0	0.125	31	64	1.0	0.9709505944546686	0.75
